,Gene name,White-tufted-ear marmoset gene name,White-tufted-ear marmoset homology type,Macaque gene name,Macaque homology type
25799,Bend2,,ortholog_many2many,,ortholog_many2many
25800,Bend2,,ortholog_many2many,,ortholog_many2many
25801,Bend2,,ortholog_many2many,,ortholog_many2many
25802,Bend2,,ortholog_many2many,,ortholog_many2many
25803,Bend2,,ortholog_many2many,,ortholog_many2many
25804,Bend2,,ortholog_many2many,,ortholog_many2many
25805,Bend2,,ortholog_many2many,,ortholog_many2many
25806,Bend2,,ortholog_many2many,,ortholog_many2many
25807,Bend2,,ortholog_many2many,,ortholog_many2many
25808,Bend2,,ortholog_many2many,,ortholog_many2many
25809,Bend2,,ortholog_many2many,,ortholog_many2many
25810,Bend2,,ortholog_many2many,,ortholog_many2many
25811,Bend2,,ortholog_many2many,,ortholog_many2many
25812,Bend2,,ortholog_many2many,,ortholog_many2many
25813,Bend2,,ortholog_many2many,,ortholog_many2many
25814,Bend2,,ortholog_many2many,,ortholog_many2many
25815,Bend2,,ortholog_many2many,,ortholog_many2many
25816,Bend2,,ortholog_many2many,,ortholog_many2many
25817,Bend2,,ortholog_many2many,,ortholog_many2many
25818,Bend2,,ortholog_many2many,,ortholog_many2many
25819,Bend2,,ortholog_many2many,,ortholog_many2many
25820,Bend2,,ortholog_many2many,,ortholog_many2many
25821,Bend2,,ortholog_many2many,,ortholog_many2many
25822,Bend2,,ortholog_many2many,,ortholog_many2many
25823,Bend2,,ortholog_many2many,,ortholog_many2many
25824,Bend2,,ortholog_many2many,,ortholog_many2many
25825,Bend2,,ortholog_many2many,,ortholog_many2many
25826,Bend2,,ortholog_many2many,,ortholog_many2many
25827,Bend2,,ortholog_many2many,,ortholog_many2many
25828,Bend2,,ortholog_many2many,,ortholog_many2many
25829,Bend2,,ortholog_many2many,,ortholog_many2many
25830,Bend2,,ortholog_many2many,,ortholog_many2many
25831,Bend2,,ortholog_many2many,,ortholog_many2many
25832,Bend2,,ortholog_many2many,,ortholog_many2many
25833,Bend2,,ortholog_many2many,,ortholog_many2many
25834,Bend2,,ortholog_many2many,,ortholog_many2many
25835,Bend2,,ortholog_many2many,,ortholog_many2many
25836,Bend2,,ortholog_many2many,,ortholog_many2many
25837,Bend2,,ortholog_many2many,,ortholog_many2many
25838,Bend2,,ortholog_many2many,,ortholog_many2many
25839,Bend2,,ortholog_many2many,,ortholog_many2many
25840,Bend2,,ortholog_many2many,,ortholog_many2many
25841,Bend2,,ortholog_many2many,,ortholog_many2many
25842,Bend2,,ortholog_many2many,,ortholog_many2many
25843,Bend2,,ortholog_many2many,,ortholog_many2many
25844,Bend2,,ortholog_many2many,,ortholog_many2many
25845,Bend2,,ortholog_many2many,,ortholog_many2many
25846,Bend2,,ortholog_many2many,,ortholog_many2many
25847,Bend2,,ortholog_many2many,,ortholog_many2many
25848,Bend2,,ortholog_many2many,,ortholog_many2many
25849,Bend2,,ortholog_many2many,,ortholog_many2many
25850,Bend2,,ortholog_many2many,,ortholog_many2many
25851,Bend2,,ortholog_many2many,,ortholog_many2many
25852,Bend2,,ortholog_many2many,,ortholog_many2many
25853,Bend2,,ortholog_many2many,,ortholog_many2many
25854,Bend2,,ortholog_many2many,,ortholog_many2many
25855,Bend2,,ortholog_many2many,,ortholog_many2many
25856,Bend2,,ortholog_many2many,,ortholog_many2many
25857,Bend2,,ortholog_many2many,,ortholog_many2many
25858,Bend2,,ortholog_many2many,,ortholog_many2many
25859,Bend2,,ortholog_many2many,,ortholog_many2many
25860,Bend2,,ortholog_many2many,,ortholog_many2many
25861,Bend2,,ortholog_many2many,,ortholog_many2many
25862,Bend2,,ortholog_many2many,,ortholog_many2many
25863,Bend2,,ortholog_many2many,,ortholog_many2many
25864,Bend2,,ortholog_many2many,,ortholog_many2many
25865,Bend2,,ortholog_many2many,,ortholog_many2many
25866,Bend2,,ortholog_many2many,,ortholog_many2many
25867,Bend2,,ortholog_many2many,,ortholog_many2many
25868,Bend2,,ortholog_many2many,,ortholog_many2many
25869,Bend2,,ortholog_many2many,,ortholog_many2many
25870,Bend2,,ortholog_many2many,,ortholog_many2many
25871,Bend2,,ortholog_many2many,,ortholog_many2many
25872,Bend2,,ortholog_many2many,,ortholog_many2many
25873,Bend2,,ortholog_many2many,,ortholog_many2many
25874,Bend2,,ortholog_many2many,,ortholog_many2many
25875,Bend2,,ortholog_many2many,,ortholog_many2many
25876,Bend2,,ortholog_many2many,,ortholog_many2many
25877,Bend2,,ortholog_many2many,,ortholog_many2many
25878,Bend2,,ortholog_many2many,,ortholog_many2many
25879,Bend2,,ortholog_many2many,,ortholog_many2many
25880,Bend2,,ortholog_many2many,,ortholog_many2many
25881,Bend2,,ortholog_many2many,,ortholog_many2many
25882,Bend2,,ortholog_many2many,,ortholog_many2many
25883,Bend2,,ortholog_many2many,,ortholog_many2many
25884,Bend2,,ortholog_many2many,,ortholog_many2many
25885,Bend2,,ortholog_many2many,,ortholog_many2many
25886,Bend2,,ortholog_many2many,,ortholog_many2many
25887,Bend2,,ortholog_many2many,,ortholog_many2many
25888,Bend2,,ortholog_many2many,,ortholog_many2many
25889,Bend2,,ortholog_many2many,,ortholog_many2many
25890,Bend2,,ortholog_many2many,,ortholog_many2many
25891,Bend2,,ortholog_many2many,,ortholog_many2many
25892,Bend2,,ortholog_many2many,,ortholog_many2many
25893,Bend2,,ortholog_many2many,,ortholog_many2many
25894,Bend2,,ortholog_many2many,,ortholog_many2many
25895,Bend2,,ortholog_many2many,,ortholog_many2many
25896,Bend2,,ortholog_many2many,,ortholog_many2many
25897,Bend2,,ortholog_many2many,,ortholog_many2many
25898,Bend2,,ortholog_many2many,,ortholog_many2many
25899,Bend2,,ortholog_many2many,,ortholog_many2many
25900,Bend2,,ortholog_many2many,,ortholog_many2many
25901,Bend2,,ortholog_many2many,,ortholog_many2many
25902,Bend2,,ortholog_many2many,,ortholog_many2many
25903,Bend2,,ortholog_many2many,,ortholog_many2many
25904,Bend2,,ortholog_many2many,,ortholog_many2many
25905,Bend2,,ortholog_many2many,,ortholog_many2many
25906,Bend2,,ortholog_many2many,,ortholog_many2many
25907,Bend2,,ortholog_many2many,,ortholog_many2many
25908,Bend2,,ortholog_many2many,,ortholog_many2many
25909,Bend2,,ortholog_many2many,,ortholog_many2many
25910,Bend2,,ortholog_many2many,,ortholog_many2many
25911,Bend2,,ortholog_many2many,,ortholog_many2many
25912,Bend2,,ortholog_many2many,,ortholog_many2many
25913,Bend2,,ortholog_many2many,,ortholog_many2many
25914,Bend2,,ortholog_many2many,,ortholog_many2many
25915,Bend2,,ortholog_many2many,,ortholog_many2many
25916,Bend2,,ortholog_many2many,,ortholog_many2many
25917,Bend2,,ortholog_many2many,,ortholog_many2many
25918,Bend2,,ortholog_many2many,,ortholog_many2many
25919,Bend2,,ortholog_many2many,,ortholog_many2many
25920,Bend2,,ortholog_many2many,,ortholog_many2many
25921,Bend2,,ortholog_many2many,,ortholog_many2many
25922,Bend2,,ortholog_many2many,,ortholog_many2many
25923,Bend2,,ortholog_many2many,,ortholog_many2many
25924,Bend2,,ortholog_many2many,,ortholog_many2many
25925,Bend2,,ortholog_many2many,,ortholog_many2many
25926,Bend2,,ortholog_many2many,,ortholog_many2many
25927,Bend2,,ortholog_many2many,,ortholog_many2many
25928,Bend2,,ortholog_many2many,,ortholog_many2many
25929,Bend2,,ortholog_many2many,,ortholog_many2many
25930,Bend2,,ortholog_many2many,,ortholog_many2many
25931,Bend2,,ortholog_many2many,,ortholog_many2many
25932,Bend2,,ortholog_many2many,,ortholog_many2many
25933,Bend2,,ortholog_many2many,,ortholog_many2many
25934,Bend2,,ortholog_many2many,,ortholog_many2many
25935,Bend2,,ortholog_many2many,,ortholog_many2many
25936,Bend2,,ortholog_many2many,,ortholog_many2many
25937,Bend2,,ortholog_many2many,,ortholog_many2many
25938,Bend2,,ortholog_many2many,,ortholog_many2many
25939,Bend2,,ortholog_many2many,,ortholog_many2many
25940,Bend2,,ortholog_many2many,,ortholog_many2many
25941,Bend2,,ortholog_many2many,,ortholog_many2many
25942,Bend2,,ortholog_many2many,,ortholog_many2many
25943,Bend2,,ortholog_many2many,,ortholog_many2many
25944,Bend2,,ortholog_many2many,,ortholog_many2many
25945,Bend2,,ortholog_many2many,,ortholog_many2many
25946,Bend2,,ortholog_many2many,,ortholog_many2many
25947,Bend2,,ortholog_many2many,,ortholog_many2many
25948,Bend2,,ortholog_many2many,,ortholog_many2many
25949,Bend2,,ortholog_many2many,,ortholog_many2many
25950,Bend2,,ortholog_many2many,,ortholog_many2many
25951,Bend2,,ortholog_many2many,,ortholog_many2many
25952,Bend2,,ortholog_many2many,,ortholog_many2many
25953,Bend2,,ortholog_many2many,,ortholog_many2many
25954,Bend2,,ortholog_many2many,,ortholog_many2many
25955,Bend2,,ortholog_many2many,,ortholog_many2many
25956,Bend2,,ortholog_many2many,,ortholog_many2many
25957,Bend2,,ortholog_many2many,,ortholog_many2many
25958,Bend2,,ortholog_many2many,,ortholog_many2many
25959,Bend2,,ortholog_many2many,,ortholog_many2many
25960,Bend2,,ortholog_many2many,,ortholog_many2many
25961,Bend2,,ortholog_many2many,,ortholog_many2many
25962,Bend2,,ortholog_many2many,,ortholog_many2many
25963,Bend2,,ortholog_many2many,,ortholog_many2many
25964,Bend2,,ortholog_many2many,,ortholog_many2many
25965,Bend2,,ortholog_many2many,,ortholog_many2many
25966,Bend2,,ortholog_many2many,,ortholog_many2many
25967,Bend2,,ortholog_many2many,,ortholog_many2many
25968,Bend2,,ortholog_many2many,,ortholog_many2many
25969,Bend2,,ortholog_many2many,,ortholog_many2many
25970,Bend2,,ortholog_many2many,,ortholog_many2many
25971,Bend2,,ortholog_many2many,,ortholog_many2many
25972,Bend2,,ortholog_many2many,,ortholog_many2many
25973,Bend2,,ortholog_many2many,,ortholog_many2many
25974,Bend2,,ortholog_many2many,,ortholog_many2many
25975,Bend2,,ortholog_many2many,,ortholog_many2many
25976,Bend2,,ortholog_many2many,,ortholog_many2many
25977,Bend2,,ortholog_many2many,,ortholog_many2many
25978,Bend2,,ortholog_many2many,,ortholog_many2many
25979,Bend2,,ortholog_many2many,,ortholog_many2many
25980,Bend2,,ortholog_many2many,,ortholog_many2many
25981,Bend2,,ortholog_many2many,,ortholog_many2many
25982,Bend2,,ortholog_many2many,,ortholog_many2many
25983,Bend2,,ortholog_many2many,,ortholog_many2many
25984,Bend2,,ortholog_many2many,,ortholog_many2many
25985,Bend2,,ortholog_many2many,,ortholog_many2many
25986,Bend2,,ortholog_many2many,,ortholog_many2many
25987,Bend2,,ortholog_many2many,,ortholog_many2many
25988,Bend2,,ortholog_many2many,,ortholog_many2many
25989,Bend2,,ortholog_many2many,,ortholog_many2many
25990,Bend2,,ortholog_many2many,,ortholog_many2many
25991,Bend2,,ortholog_many2many,,ortholog_many2many
25992,Bend2,,ortholog_many2many,,ortholog_many2many
25993,Bend2,,ortholog_many2many,,ortholog_many2many
25994,Bend2,,ortholog_many2many,,ortholog_many2many
25995,Bend2,,ortholog_many2many,,ortholog_many2many
25996,Bend2,,ortholog_many2many,,ortholog_many2many
25997,Bend2,,ortholog_many2many,,ortholog_many2many
25998,Bend2,,ortholog_many2many,,ortholog_many2many
25999,Bend2,,ortholog_many2many,,ortholog_many2many
26000,Bend2,,ortholog_many2many,,ortholog_many2many
26001,Bend2,,ortholog_many2many,,ortholog_many2many
26002,Bend2,,ortholog_many2many,,ortholog_many2many
26003,Bend2,,ortholog_many2many,,ortholog_many2many
26004,Bend2,,ortholog_many2many,,ortholog_many2many
26005,Bend2,,ortholog_many2many,,ortholog_many2many
26006,Bend2,,ortholog_many2many,,ortholog_many2many
26007,Bend2,,ortholog_many2many,,ortholog_many2many
26008,Bend2,,ortholog_many2many,,ortholog_many2many
26009,Bend2,,ortholog_many2many,,ortholog_many2many
26010,Bend2,,ortholog_many2many,,ortholog_many2many
26011,Bend2,,ortholog_many2many,,ortholog_many2many
26012,Bend2,,ortholog_many2many,,ortholog_many2many
26013,Bend2,,ortholog_many2many,,ortholog_many2many
26014,Bend2,,ortholog_many2many,,ortholog_many2many
26015,Bend2,,ortholog_many2many,,ortholog_many2many
26016,Bend2,,ortholog_many2many,,ortholog_many2many
26017,Bend2,,ortholog_many2many,,ortholog_many2many
26018,Bend2,,ortholog_many2many,,ortholog_many2many
26019,Bend2,,ortholog_many2many,,ortholog_many2many
26020,Bend2,,ortholog_many2many,,ortholog_many2many
26021,Bend2,,ortholog_many2many,,ortholog_many2many
26022,Bend2,,ortholog_many2many,,ortholog_many2many
26023,Bend2,,ortholog_many2many,,ortholog_many2many
26024,Bend2,,ortholog_many2many,,ortholog_many2many
26025,Bend2,,ortholog_many2many,,ortholog_many2many
26026,Bend2,,ortholog_many2many,,ortholog_many2many
26027,Bend2,,ortholog_many2many,,ortholog_many2many
26028,Bend2,,ortholog_many2many,,ortholog_many2many
26029,Bend2,,ortholog_many2many,,ortholog_many2many
26030,Bend2,,ortholog_many2many,,ortholog_many2many
26031,Bend2,,ortholog_many2many,,ortholog_many2many
26032,Bend2,,ortholog_many2many,,ortholog_many2many
26033,Bend2,,ortholog_many2many,,ortholog_many2many
26034,Bend2,,ortholog_many2many,,ortholog_many2many
26035,Bend2,,ortholog_many2many,,ortholog_many2many
26036,Bend2,,ortholog_many2many,,ortholog_many2many
26037,Bend2,,ortholog_many2many,,ortholog_many2many
26038,Bend2,,ortholog_many2many,,ortholog_many2many
26039,Bend2,,ortholog_many2many,,ortholog_many2many
26040,Bend2,,ortholog_many2many,,ortholog_many2many
26041,Bend2,,ortholog_many2many,,ortholog_many2many
26042,Bend2,,ortholog_many2many,,ortholog_many2many
26043,Bend2,,ortholog_many2many,,ortholog_many2many
26044,Bend2,,ortholog_many2many,,ortholog_many2many
26045,Bend2,,ortholog_many2many,,ortholog_many2many
26046,Bend2,,ortholog_many2many,,ortholog_many2many
26047,Bend2,,ortholog_many2many,,ortholog_many2many
26048,Bend2,,ortholog_many2many,,ortholog_many2many
26049,Bend2,,ortholog_many2many,,ortholog_many2many
26050,Bend2,,ortholog_many2many,,ortholog_many2many
26051,Bend2,,ortholog_many2many,,ortholog_many2many
26052,Bend2,,ortholog_many2many,,ortholog_many2many
26053,Bend2,,ortholog_many2many,,ortholog_many2many
26054,Bend2,,ortholog_many2many,,ortholog_many2many
26055,Bend2,,ortholog_many2many,,ortholog_many2many
26056,Bend2,,ortholog_many2many,,ortholog_many2many
26057,Bend2,,ortholog_many2many,,ortholog_many2many
26058,Bend2,,ortholog_many2many,,ortholog_many2many
26059,Bend2,,ortholog_many2many,,ortholog_many2many
26060,Bend2,,ortholog_many2many,,ortholog_many2many
26061,Bend2,,ortholog_many2many,,ortholog_many2many
26062,Bend2,,ortholog_many2many,,ortholog_many2many
26063,Bend2,,ortholog_many2many,,ortholog_many2many
26064,Bend2,,ortholog_many2many,,ortholog_many2many
26065,Bend2,,ortholog_many2many,,ortholog_many2many
26066,Bend2,,ortholog_many2many,,ortholog_many2many
26067,Bend2,,ortholog_many2many,,ortholog_many2many
26068,Bend2,,ortholog_many2many,,ortholog_many2many
26069,Bend2,,ortholog_many2many,,ortholog_many2many
26070,Bend2,,ortholog_many2many,,ortholog_many2many
26071,Bend2,,ortholog_many2many,,ortholog_many2many
26072,Bend2,,ortholog_many2many,,ortholog_many2many
26073,Bend2,,ortholog_many2many,,ortholog_many2many
26074,Bend2,,ortholog_many2many,,ortholog_many2many
26075,Bend2,,ortholog_many2many,,ortholog_many2many
26076,Bend2,,ortholog_many2many,,ortholog_many2many
26077,Bend2,,ortholog_many2many,,ortholog_many2many
26078,Bend2,,ortholog_many2many,,ortholog_many2many
26079,Bend2,,ortholog_many2many,,ortholog_many2many
26080,Bend2,,ortholog_many2many,,ortholog_many2many
26081,Bend2,,ortholog_many2many,,ortholog_many2many
26082,Bend2,,ortholog_many2many,,ortholog_many2many
26083,Bend2,,ortholog_many2many,,ortholog_many2many
26084,Bend2,,ortholog_many2many,,ortholog_many2many
26085,Bend2,,ortholog_many2many,,ortholog_many2many
26086,Bend2,,ortholog_many2many,,ortholog_many2many
26087,Bend2,,ortholog_many2many,,ortholog_many2many
26088,Bend2,,ortholog_many2many,,ortholog_many2many
26089,Bend2,,ortholog_many2many,,ortholog_many2many
26090,Bend2,,ortholog_many2many,,ortholog_many2many
26091,Bend2,,ortholog_many2many,,ortholog_many2many
26092,Bend2,,ortholog_many2many,,ortholog_many2many
26093,Bend2,,ortholog_many2many,,ortholog_many2many
26094,Bend2,,ortholog_many2many,,ortholog_many2many
26095,Bend2,,ortholog_many2many,,ortholog_many2many
26096,Bend2,,ortholog_many2many,,ortholog_many2many
26097,Bend2,,ortholog_many2many,,ortholog_many2many
26098,Bend2,,ortholog_many2many,,ortholog_many2many
26099,Bend2,,ortholog_many2many,,ortholog_many2many
26100,Bend2,,ortholog_many2many,,ortholog_many2many
26101,Bend2,,ortholog_many2many,,ortholog_many2many
26102,Bend2,,ortholog_many2many,,ortholog_many2many
26103,Bend2,,ortholog_many2many,,ortholog_many2many
26104,Bend2,,ortholog_many2many,,ortholog_many2many
26105,Bend2,,ortholog_many2many,,ortholog_many2many
26106,Bend2,,ortholog_many2many,,ortholog_many2many
26107,Bend2,,ortholog_many2many,,ortholog_many2many
26108,Bend2,,ortholog_many2many,,ortholog_many2many
26109,Bend2,,ortholog_many2many,,ortholog_many2many
26110,Bend2,,ortholog_many2many,,ortholog_many2many
26111,Bend2,,ortholog_many2many,,ortholog_many2many
26112,Bend2,,ortholog_many2many,,ortholog_many2many
26113,Bend2,,ortholog_many2many,,ortholog_many2many
26114,Bend2,,ortholog_many2many,,ortholog_many2many
26115,Bend2,,ortholog_many2many,,ortholog_many2many
26116,Bend2,,ortholog_many2many,,ortholog_many2many
26117,Bend2,,ortholog_many2many,,ortholog_many2many
26118,Bend2,,ortholog_many2many,,ortholog_many2many
26119,Bend2,,ortholog_many2many,,ortholog_many2many
26120,Bend2,,ortholog_many2many,,ortholog_many2many
26121,Bend2,,ortholog_many2many,,ortholog_many2many
26122,Bend2,,ortholog_many2many,,ortholog_many2many
26123,Bend2,,ortholog_many2many,,ortholog_many2many
26124,Bend2,,ortholog_many2many,,ortholog_many2many
26125,Bend2,,ortholog_many2many,,ortholog_many2many
26126,Bend2,,ortholog_many2many,,ortholog_many2many
26127,Bend2,,ortholog_many2many,,ortholog_many2many
26128,Bend2,,ortholog_many2many,,ortholog_many2many
26129,Bend2,,ortholog_many2many,,ortholog_many2many
26130,Bend2,,ortholog_many2many,,ortholog_many2many
26131,Bend2,,ortholog_many2many,,ortholog_many2many
26132,Bend2,,ortholog_many2many,,ortholog_many2many
26133,Bend2,,ortholog_many2many,,ortholog_many2many
26134,Bend2,,ortholog_many2many,,ortholog_many2many
26135,Bend2,,ortholog_many2many,,ortholog_many2many
26136,Bend2,,ortholog_many2many,,ortholog_many2many
26137,Bend2,,ortholog_many2many,,ortholog_many2many
26138,Bend2,,ortholog_many2many,,ortholog_many2many
26139,Bend2,,ortholog_many2many,,ortholog_many2many
26140,Bend2,,ortholog_many2many,,ortholog_many2many
26141,Bend2,,ortholog_many2many,,ortholog_many2many
26142,Bend2,,ortholog_many2many,,ortholog_many2many
26143,Bend2,,ortholog_many2many,,ortholog_many2many
26144,Bend2,,ortholog_many2many,,ortholog_many2many
26145,Bend2,,ortholog_many2many,,ortholog_many2many
26146,Bend2,,ortholog_many2many,,ortholog_many2many
26147,Bend2,,ortholog_many2many,,ortholog_many2many
26148,Bend2,,ortholog_many2many,,ortholog_many2many
26149,Bend2,,ortholog_many2many,,ortholog_many2many
26150,Bend2,,ortholog_many2many,,ortholog_many2many
26151,Bend2,,ortholog_many2many,,ortholog_many2many
26152,Bend2,,ortholog_many2many,,ortholog_many2many
26153,Bend2,,ortholog_many2many,,ortholog_many2many
26154,Bend2,,ortholog_many2many,,ortholog_many2many
26155,Bend2,,ortholog_many2many,,ortholog_many2many
26156,Bend2,,ortholog_many2many,,ortholog_many2many
26157,Bend2,,ortholog_many2many,,ortholog_many2many
26158,Bend2,,ortholog_many2many,,ortholog_many2many
26159,Bend2,,ortholog_many2many,,ortholog_many2many
26160,Bend2,,ortholog_many2many,,ortholog_many2many
26161,Bend2,,ortholog_many2many,,ortholog_many2many
26162,Bend2,,ortholog_many2many,,ortholog_many2many
26163,Bend2,,ortholog_many2many,,ortholog_many2many
26164,Bend2,,ortholog_many2many,,ortholog_many2many
26165,Bend2,,ortholog_many2many,,ortholog_many2many
26166,Bend2,,ortholog_many2many,,ortholog_many2many
26167,Bend2,,ortholog_many2many,,ortholog_many2many
26168,Bend2,,ortholog_many2many,,ortholog_many2many
26169,Bend2,,ortholog_many2many,,ortholog_many2many
26170,Bend2,,ortholog_many2many,,ortholog_many2many
26171,Bend2,,ortholog_many2many,,ortholog_many2many
26172,Bend2,,ortholog_many2many,,ortholog_many2many
26173,Bend2,,ortholog_many2many,,ortholog_many2many
26174,Bend2,,ortholog_many2many,,ortholog_many2many
26175,Bend2,,ortholog_many2many,,ortholog_many2many
26176,Bend2,,ortholog_many2many,,ortholog_many2many
26177,Bend2,,ortholog_many2many,,ortholog_many2many
26178,Bend2,,ortholog_many2many,,ortholog_many2many
26179,Bend2,,ortholog_many2many,,ortholog_many2many
26180,Bend2,,ortholog_many2many,,ortholog_many2many
26181,Bend2,,ortholog_many2many,,ortholog_many2many
26182,Bend2,,ortholog_many2many,,ortholog_many2many
26183,Bend2,,ortholog_many2many,,ortholog_many2many
26184,Bend2,,ortholog_many2many,,ortholog_many2many
26185,Bend2,,ortholog_many2many,,ortholog_many2many
26186,Bend2,,ortholog_many2many,,ortholog_many2many
26187,Bend2,,ortholog_many2many,,ortholog_many2many
26188,Bend2,,ortholog_many2many,,ortholog_many2many
26189,Bend2,,ortholog_many2many,,ortholog_many2many
26190,Bend2,,ortholog_many2many,,ortholog_many2many
26191,Bend2,,ortholog_many2many,,ortholog_many2many
26192,Bend2,,ortholog_many2many,,ortholog_many2many
26193,Bend2,,ortholog_many2many,,ortholog_many2many
26194,Bend2,,ortholog_many2many,,ortholog_many2many
26195,Bend2,,ortholog_many2many,,ortholog_many2many
26196,Bend2,,ortholog_many2many,,ortholog_many2many
26197,Bend2,,ortholog_many2many,,ortholog_many2many
26198,Bend2,,ortholog_many2many,,ortholog_many2many
26199,Bend2,,ortholog_many2many,,ortholog_many2many
26200,Bend2,,ortholog_many2many,,ortholog_many2many
26201,Bend2,,ortholog_many2many,,ortholog_many2many
26202,Bend2,,ortholog_many2many,,ortholog_many2many
26203,Bend2,,ortholog_many2many,,ortholog_many2many
26204,Bend2,,ortholog_many2many,,ortholog_many2many
26205,Bend2,,ortholog_many2many,,ortholog_many2many
26206,Bend2,,ortholog_many2many,,ortholog_many2many
26207,Bend2,,ortholog_many2many,,ortholog_many2many
26208,Bend2,,ortholog_many2many,,ortholog_many2many
26209,Bend2,,ortholog_many2many,,ortholog_many2many
26210,Bend2,,ortholog_many2many,,ortholog_many2many
26211,Bend2,,ortholog_many2many,,ortholog_many2many
26212,Bend2,,ortholog_many2many,,ortholog_many2many
26213,Bend2,,ortholog_many2many,,ortholog_many2many
26214,Bend2,,ortholog_many2many,,ortholog_many2many
26215,Bend2,,ortholog_many2many,,ortholog_many2many
26216,Bend2,,ortholog_many2many,,ortholog_many2many
26217,Bend2,,ortholog_many2many,,ortholog_many2many
26218,Bend2,,ortholog_many2many,,ortholog_many2many
26219,Bend2,,ortholog_many2many,,ortholog_many2many
26220,Bend2,,ortholog_many2many,,ortholog_many2many
26221,Bend2,,ortholog_many2many,,ortholog_many2many
26222,Bend2,,ortholog_many2many,,ortholog_many2many
26223,Bend2,,ortholog_many2many,,ortholog_many2many
26224,Bend2,,ortholog_many2many,,ortholog_many2many
26225,Bend2,,ortholog_many2many,,ortholog_many2many
26226,Bend2,,ortholog_many2many,,ortholog_many2many
26227,Bend2,,ortholog_many2many,,ortholog_many2many
26228,Bend2,,ortholog_many2many,,ortholog_many2many
26229,Bend2,,ortholog_many2many,,ortholog_many2many
26230,Bend2,,ortholog_many2many,,ortholog_many2many
26231,Bend2,,ortholog_many2many,,ortholog_many2many
26232,Bend2,,ortholog_many2many,,ortholog_many2many
26233,Bend2,,ortholog_many2many,,ortholog_many2many
26234,Bend2,,ortholog_many2many,,ortholog_many2many
26235,Bend2,,ortholog_many2many,,ortholog_many2many
26236,Bend2,,ortholog_many2many,,ortholog_many2many
26237,Bend2,,ortholog_many2many,,ortholog_many2many
26238,Bend2,,ortholog_many2many,,ortholog_many2many
26239,Bend2,,ortholog_many2many,,ortholog_many2many
26240,Bend2,,ortholog_many2many,,ortholog_many2many
26241,Bend2,,ortholog_many2many,,ortholog_many2many
26242,Bend2,,ortholog_many2many,,ortholog_many2many
26243,Bend2,,ortholog_many2many,,ortholog_many2many
26244,Bend2,,ortholog_many2many,,ortholog_many2many
26245,Bend2,,ortholog_many2many,,ortholog_many2many
26246,Bend2,,ortholog_many2many,,ortholog_many2many
26247,Bend2,,ortholog_many2many,,ortholog_many2many
26248,Bend2,,ortholog_many2many,,ortholog_many2many
26249,Bend2,,ortholog_many2many,,ortholog_many2many
26250,Bend2,,ortholog_many2many,,ortholog_many2many
26251,Bend2,,ortholog_many2many,,ortholog_many2many
26252,Bend2,,ortholog_many2many,,ortholog_many2many
26253,Bend2,,ortholog_many2many,,ortholog_many2many
26254,Bend2,,ortholog_many2many,,ortholog_many2many
26255,Bend2,,ortholog_many2many,,ortholog_many2many
26256,Bend2,,ortholog_many2many,,ortholog_many2many
26257,Bend2,,ortholog_many2many,,ortholog_many2many
26258,Bend2,,ortholog_many2many,,ortholog_many2many
26259,Bend2,,ortholog_many2many,,ortholog_many2many
26260,Bend2,,ortholog_many2many,,ortholog_many2many
26261,Bend2,,ortholog_many2many,,ortholog_many2many
26262,Bend2,,ortholog_many2many,,ortholog_many2many
26263,Bend2,,ortholog_many2many,,ortholog_many2many
26264,Bend2,,ortholog_many2many,,ortholog_many2many
26265,Bend2,,ortholog_many2many,,ortholog_many2many
26266,Bend2,,ortholog_many2many,,ortholog_many2many
26267,Bend2,,ortholog_many2many,,ortholog_many2many
26268,Bend2,,ortholog_many2many,,ortholog_many2many
26269,Bend2,,ortholog_many2many,,ortholog_many2many
26270,Bend2,,ortholog_many2many,,ortholog_many2many
26271,Bend2,,ortholog_many2many,,ortholog_many2many
26272,Bend2,,ortholog_many2many,,ortholog_many2many
26273,Bend2,,ortholog_many2many,,ortholog_many2many
26274,Bend2,,ortholog_many2many,,ortholog_many2many
26275,Bend2,,ortholog_many2many,,ortholog_many2many
26276,Bend2,,ortholog_many2many,,ortholog_many2many
26277,Bend2,,ortholog_many2many,,ortholog_many2many
26278,Bend2,,ortholog_many2many,,ortholog_many2many
26279,Bend2,,ortholog_many2many,,ortholog_many2many
26280,Bend2,,ortholog_many2many,,ortholog_many2many
26281,Bend2,,ortholog_many2many,,ortholog_many2many
26282,Bend2,,ortholog_many2many,,ortholog_many2many
26283,Bend2,,ortholog_many2many,,ortholog_many2many
26284,Bend2,,ortholog_many2many,,ortholog_many2many
26285,Bend2,,ortholog_many2many,,ortholog_many2many
26286,Bend2,,ortholog_many2many,,ortholog_many2many
26287,Bend2,,ortholog_many2many,,ortholog_many2many
26288,Bend2,,ortholog_many2many,,ortholog_many2many
26289,Bend2,,ortholog_many2many,,ortholog_many2many
26290,Bend2,,ortholog_many2many,,ortholog_many2many
26291,Bend2,,ortholog_many2many,,ortholog_many2many
26292,Bend2,,ortholog_many2many,,ortholog_many2many
26293,Bend2,,ortholog_many2many,,ortholog_many2many
26294,Bend2,,ortholog_many2many,,ortholog_many2many
26295,Bend2,,ortholog_many2many,,ortholog_many2many
26296,Bend2,,ortholog_many2many,,ortholog_many2many
