Gene name	White-tufted-ear marmoset gene name	White-tufted-ear marmoset homology type	Macaque gene name	Macaque homology type
Trav7-4	TRAV12-3	ortholog_many2many	TRAV12-2	ortholog_many2many
Trav8-1	TRAV17	ortholog_one2many	TRAV17	ortholog_one2many
Gpr132			GPR132	ortholog_one2one
Trav9-1	TRAV8-3	ortholog_many2many	TRAV8-3	ortholog_one2many
Trav9-1		ortholog_many2many	TRAV8-3	ortholog_one2many
Trav6-5	TRAV9-1	ortholog_one2many	TRAV9-1	ortholog_one2many
Trav10	TRAV13-1	ortholog_one2many	TRAV13-1	ortholog_one2many
Trav6-6			TRAV9-2	ortholog_one2many
Jag2	JAG2	ortholog_one2one	JAG2	ortholog_one2one
Trav11	TRAV10	ortholog_one2many	TRAV10	ortholog_one2many
Trav7-5	TRAV12-1	ortholog_many2many		ortholog_many2many
Trav7-5	TRAV12-2	ortholog_many2many		ortholog_many2many
Trav7-5	TRAV12-3	ortholog_many2many		ortholog_many2many
Trav7-5	TRAV12-1	ortholog_many2many	TRAV12-3	ortholog_many2many
Trav7-5	TRAV12-2	ortholog_many2many	TRAV12-3	ortholog_many2many
Trav7-5	TRAV12-3	ortholog_many2many	TRAV12-3	ortholog_many2many
Trav7-5	TRAV12-1	ortholog_many2many	TRAV12-2	ortholog_many2many
Trav7-5	TRAV12-2	ortholog_many2many	TRAV12-2	ortholog_many2many
Trav7-5	TRAV12-3	ortholog_many2many	TRAV12-2	ortholog_many2many
Timd4	TIMD4	ortholog_one2one	TIMD4	ortholog_one2one
Trav13-1		ortholog_many2many		ortholog_many2many
Trav13-1		ortholog_many2many		ortholog_many2many
Trav13-1		ortholog_many2many		ortholog_many2many
Trav13-1		ortholog_many2many		ortholog_many2many
Trav13-1		ortholog_many2many		ortholog_many2many
Trav13-1		ortholog_many2many		ortholog_many2many
Gli3	GLI3	ortholog_one2one	GLI3	ortholog_one2one
Mir194-1			mml-mir-194-1	ortholog_one2one
Adsl	ADSL	ortholog_one2one	ADSL	ortholog_one2one
Mir215			mml-mir-215	ortholog_one2one
Trav14-1				
Tnn	TNN	ortholog_one2one	TNN	ortholog_one2one
Trav9-2	TRAV8-3	ortholog_many2many	TRAV8-3	ortholog_one2many
Trav9-2		ortholog_many2many	TRAV8-3	ortholog_one2many
Hcls1	HCLS1	ortholog_one2one	HCLS1	ortholog_one2one
Vmn1r9				
Vmn1r10				
Trav4-3				
Vmn1r11				
Trav12-2				
Cnpy2	CNPY2	ortholog_one2one		
Vmn1r12				
Trav12-3				
Enpp7	ENPP7	ortholog_one2one	ENPP7	ortholog_one2one
Trappc4		ortholog_one2many	TRAPPC4	ortholog_one2one
Trappc4		ortholog_one2many	TRAPPC4	ortholog_one2one
Trav13-2		ortholog_many2many		ortholog_many2many
Trav13-2		ortholog_many2many		ortholog_many2many
Trav13-2		ortholog_many2many		ortholog_many2many
Trav13-2		ortholog_many2many		ortholog_many2many
Trav13-2		ortholog_many2many		ortholog_many2many
Trav13-2		ortholog_many2many		ortholog_many2many
Vmn1r13				
Trav14-2				
Trav15-2-dv6-2				ortholog_many2many
Trav15-2-dv6-2				ortholog_many2many
Trav15-2-dv6-2				ortholog_many2many
Adh6b			ADH6	ortholog_one2one
Vmn1r14				
Wdfy4		ortholog_one2many	WDFY4	ortholog_one2one
Wdfy4		ortholog_one2many	WDFY4	ortholog_one2one
Nsun6	NSUN6	ortholog_one2one	NSUN6	ortholog_one2one
Bcl2l14	BCL2L14	ortholog_one2one	BCL2L14	ortholog_one2one
Evi5l	EVI5L	ortholog_one2one	EVI5L	ortholog_one2one
Gm23467			U1	ortholog_one2many
Tsc22d2	TSC22D2	ortholog_one2one	TSC22D2	ortholog_one2one
Cbx2			CBX2	ortholog_one2one
Nudt14				
Cs	CS	ortholog_one2many	CS	ortholog_one2many
Serp1	SERP1	ortholog_one2one	SERP1	ortholog_one2one
Fbxo40			FBXO40	ortholog_one2one
Wnk4	WNK4	ortholog_one2one	WNK4	ortholog_one2one
Adh4	ADH4	ortholog_one2one	ADH4	ortholog_one2one
Vmn1r15				
Brf1	BRF1	ortholog_one2one	BRF1	ortholog_one2one
Vmn1r16				
Polq	POLQ	ortholog_one2one	POLQ	ortholog_one2one
Vmn1r17				
Inhba	INHBA	ortholog_one2one	INHBA	ortholog_one2one
Vmn1r18				
Vmn1r19				
Vmn1r20				
Pxylp1	PXYLP1	ortholog_one2one	PXYLP1	ortholog_one2one
Aox4			AOX4	ortholog_one2one
Ampd1	AMPD1	ortholog_one2one	AMPD1	ortholog_one2one
Gm23182			U8	ortholog_one2many
Coq10a	COQ10A	ortholog_one2many	COQ10A	ortholog_one2one
Coq10a		ortholog_one2many	COQ10A	ortholog_one2one
Lrp6	LRP6	ortholog_one2one	LRP6	ortholog_one2one
Gm22628				
Gm54395				
Pdgfrb	PDGFRB	ortholog_one2one	PDGFRB	ortholog_one2one
Sugct	SUGCT	ortholog_one2one	SUGCT	ortholog_one2one
Btbd6	BTBD6	ortholog_one2one	BTBD6	ortholog_one2one
Ankrd52	ANKRD52	ortholog_one2one	ANKRD52	ortholog_one2one
Gm55478				
Sgcd	SGCD	ortholog_one2one	SGCD	ortholog_one2one
Gm25020				
Cyp2j13	CYP2J2	ortholog_one2many	CYP2J2	ortholog_one2many
Gm24873				
Mplkip	MPLKIP	ortholog_one2many	MPLKIP	ortholog_one2many
Gm55445				
Pacs2	PACS2	ortholog_one2one	PACS2	ortholog_one2one
Trav3-3		ortholog_one2many	TRAV5	ortholog_one2many
Cdk13	CDK13	ortholog_one2one	CDK13	ortholog_one2one
Trav9-4	TRAV8-3	ortholog_many2many	TRAV8-3	ortholog_one2many
Trav9-4		ortholog_many2many	TRAV8-3	ortholog_one2many
Trav4-4-dv10				
Trav5-4	TRAV13-1	ortholog_one2many	TRAV13-1	ortholog_one2many
Gm23039				
Cbx8	CBX8	ortholog_one2one	CBX8	ortholog_one2one
Trav6-7-dv9			TRAV9-2	ortholog_one2many
Trav7-6	TRAV12-1	ortholog_many2many		ortholog_many2many
Trav7-6	TRAV12-2	ortholog_many2many		ortholog_many2many
Trav7-6	TRAV12-3	ortholog_many2many		ortholog_many2many
Trav7-6	TRAV12-1	ortholog_many2many	TRAV12-3	ortholog_many2many
Trav7-6	TRAV12-2	ortholog_many2many	TRAV12-3	ortholog_many2many
Trav7-6	TRAV12-3	ortholog_many2many	TRAV12-3	ortholog_many2many
Trav7-6	TRAV12-1	ortholog_many2many	TRAV12-2	ortholog_many2many
Trav7-6	TRAV12-2	ortholog_many2many	TRAV12-2	ortholog_many2many
Trav7-6	TRAV12-3	ortholog_many2many	TRAV12-2	ortholog_many2many
Esrra	ESRRA	ortholog_one2one	ESRRA	ortholog_one2one
Trav16	TRAV19	ortholog_one2many	TRAV19	ortholog_one2many
Pdia3	PDIA3	ortholog_one2one		ortholog_one2many
Pdia3	PDIA3	ortholog_one2one	PDIA3	ortholog_one2many
Trav13-4-dv7		ortholog_many2many		ortholog_many2many
Trav13-4-dv7		ortholog_many2many		ortholog_many2many
Trav13-4-dv7		ortholog_many2many		ortholog_many2many
Trav13-4-dv7		ortholog_many2many		ortholog_many2many
Trav13-4-dv7		ortholog_many2many		ortholog_many2many
Trav13-4-dv7		ortholog_many2many		ortholog_many2many
Trav14-3				
Lrrc18	LRRC18	ortholog_one2one	LRRC18	ortholog_one2one
Cyp2j12				
Adh5		ortholog_one2many	ADH5	ortholog_one2one
Adh5		ortholog_one2many	ADH5	ortholog_one2one
Spsb4	SPSB4	ortholog_one2one	SPSB4	ortholog_one2one
Cyp2j7				
Ell3	ELL3	ortholog_one2one	ELL3	ortholog_one2one
St3gal3	ST3GAL3	ortholog_one2one	ST3GAL3	ortholog_one2one
Gramd2a	GRAMD2A	ortholog_one2one	GRAMD2A	ortholog_one2one
Bpnt1		ortholog_one2many	BPNT1	ortholog_one2one
Bpnt1		ortholog_one2many	BPNT1	ortholog_one2one
Trav3-4		ortholog_one2many	TRAV5	ortholog_one2many
Nap1l1	NAP1L1	ortholog_one2many	NAP1L1	ortholog_one2many
Nap1l1		ortholog_one2many	NAP1L1	ortholog_one2many
Nap1l1	NAP1L1	ortholog_one2many		ortholog_one2many
Nap1l1		ortholog_one2many		ortholog_one2many
Gm25498				
Trav13-5		ortholog_many2many		ortholog_many2many
Trav13-5		ortholog_many2many		ortholog_many2many
Trav13-5		ortholog_many2many		ortholog_many2many
Trav13-5		ortholog_many2many		ortholog_many2many
Trav13-5		ortholog_many2many		ortholog_many2many
Trav13-5		ortholog_many2many		ortholog_many2many
Sgsm3	SGSM3	ortholog_one2one	SGSM3	ortholog_one2one
Trav17	TRAV8-3	ortholog_many2many	TRAV8-3	ortholog_one2many
Trav17		ortholog_many2many	TRAV8-3	ortholog_one2many
Trav19	TRAV29DV5	ortholog_one2one	TRAV29DV5	ortholog_one2one
Car13			CA13	ortholog_one2one
Trav21-dv12				ortholog_one2many
Trav21-dv12				ortholog_one2many
Trdv2-1				
Prr36			PRR36	ortholog_one2one
Trdv2-2	TRAV38-2DV8	ortholog_one2one	TRAV38-1	ortholog_one2one
Arl5b	ARL5B	ortholog_one2one	ARL5B	ortholog_one2one
Stxbp5l	STXBP5L	ortholog_one2one	STXBP5L	ortholog_one2one
Trav23			TRAV39	ortholog_one2one
Trdv4				
Gm55186				
Gm24018				
Arhgap22	ARHGAP22	ortholog_one2one	ARHGAP22	ortholog_one2one
Mta1	MTA1	ortholog_one2one	MTA1	ortholog_one2one
Gm55801				
Crip3	CRIP3	ortholog_one2one	CRIP3	ortholog_one2one
Csf1r	CSF1R	ortholog_one2one	CSF1R	ortholog_one2one
Cyp2j11				
Ppm1k	PPM1K	ortholog_one2one	PPM1K	ortholog_one2one
Cbx4	CBX4	ortholog_one2one	CBX4	ortholog_one2one
Plcb3	PLCB3	ortholog_one2one	PLCB3	ortholog_one2one
Cyp2j8				
Gm55459			Metazoa_SRP	ortholog_one2many
Mansc1			MANSC1	ortholog_one2one
Cyp2j6				
Tbc1d16	TBC1D16	ortholog_one2one	TBC1D16	ortholog_one2one
Senp8	SENP8	ortholog_one2one	SENP8	ortholog_one2one
Serinc4	SERINC4	ortholog_one2one		
Herc6	HERC6	ortholog_one2one	HERC6	ortholog_one2one
Cyp2j9	CYP2J2	ortholog_one2many	CYP2J2	ortholog_one2many
Trdc	TRDC	ortholog_one2one		
Trdv5			TRDV3	ortholog_one2one
Aox2		ortholog_one2one	AOX2	ortholog_one2one
Slc25a36	SLC25A36	ortholog_one2one		ortholog_one2one
Zfp503	ZNF503	ortholog_one2one	ZNF503	ortholog_one2one
Gm26172				
Gm24630			U6	ortholog_one2many
Gm26013				
Becn1	BECN1	ortholog_one2one	BECN1	ortholog_one2one
Metap1	METAP1	ortholog_one2one	METAP1	ortholog_one2one
Amph	AMPH	ortholog_one2one	AMPH	ortholog_one2one
Pitpnb	PITPNB	ortholog_one2one	PITPNB	ortholog_one2one
Cyp2j5				
Slc22a7	SLC22A7	ortholog_one2one	SLC22A7	ortholog_one2one
Rab30	RAB30	ortholog_one2one	RAB30	ortholog_one2one
Lrmda	LRMDA	ortholog_one2one	LRMDA	ortholog_one2one
Malrd1	MALRD1	ortholog_one2one	MALRD1	ortholog_one2one
Slc4a9	SLC4A9	ortholog_one2one	SLC4A9	ortholog_one2one
Dusp16	DUSP16	ortholog_one2one	DUSP16	ortholog_one2one
Serf2		ortholog_one2many		ortholog_one2one
Serf2		ortholog_one2many		ortholog_one2one
Serf2		ortholog_one2many		ortholog_one2one
Gm55858				
Kl	KL	ortholog_one2one	KL	ortholog_one2one
Trim42	TRIM42	ortholog_one2one	TRIM42	ortholog_one2one
Gm27521				
Gm25607				
Clstn2	CLSTN2	ortholog_one2one	CLSTN2	ortholog_one2one
Col9a1	COL9A1	ortholog_one2one	COL9A1	ortholog_one2one
Lancl2	LANCL2	ortholog_one2one	LANCL2	ortholog_one2one
Mrtfa	MRTFA	ortholog_one2one	MRTFA	ortholog_one2one
Stard13	STARD13	ortholog_one2one	STARD13	ortholog_one2one
Ttbk1	TTBK1	ortholog_one2one	TTBK1	ortholog_one2one
Car1		ortholog_one2one	CA1	ortholog_one2one
Arfrp1	ARFRP1	ortholog_one2one	ARFRP1	ortholog_one2one
Ppp1r14b				
Kdm4a	KDM4A	ortholog_one2one	KDM4A	ortholog_one2one
Plin1	PLIN1	ortholog_one2one	PLIN1	ortholog_one2one
Dapk1	DAPK1	ortholog_one2one	DAPK1	ortholog_one2one
Nmnat3	NMNAT3	ortholog_one2one	RBP1	ortholog_one2one
Erich6	ERICH6	ortholog_one2one	ERICH6	ortholog_one2one
Cul9	CUL9	ortholog_one2one	CUL9	ortholog_one2one
Vegfb	VEGFB	ortholog_one2one	VEGFB	ortholog_one2one
Car3	CA3	ortholog_one2one	CA3	ortholog_one2one
Lrrc8e	LRRC8E	ortholog_one2one	LRRC8E	ortholog_one2one
Rspry1	RSPRY1	ortholog_one2one	RSPRY1	ortholog_one2one
Siah2	SIAH2	ortholog_one2one	SIAH2	ortholog_one2one
Rbp1		ortholog_one2one		
Trac				
Dennd2c	DENND2C	ortholog_one2one	DENND2C	ortholog_one2one
Hgf	HGF	ortholog_one2one	HGF	ortholog_one2one
Mapk8	MAPK8	ortholog_one2one	MAPK8	ortholog_one2one
Dnajc4	DNAJC4	ortholog_one2one	DNAJC4	ortholog_one2one
Gm25117				
Phlda1	PHLDA1	ortholog_one2one	PHLDA1	ortholog_one2one
Pex11a	PEX11A	ortholog_one2one	PEX11A	ortholog_one2one
Crip2	CRIP2	ortholog_one2one	CRIP2	ortholog_one2one
Slc39a5	SLC39A5	ortholog_one2one	SLC39A5	ortholog_one2one
Crip1	CRIP1	ortholog_one2one	CRIP1	ortholog_one2one
Gm22418				
Lrrn1			LRRN1	ortholog_one2one
Mfap1b	MFAP1	ortholog_one2many	MFAP1	ortholog_one2many
Wdr93	WDR93	ortholog_one2one	WDR93	ortholog_one2one
Fermt3	FERMT3	ortholog_one2one	FERMT3	ortholog_one2one
Mfap1a	MFAP1	ortholog_one2many	MFAP1	ortholog_one2many
Fam236d				
Fam236f		ortholog_many2many		ortholog_many2many
Fam236f		ortholog_many2many		ortholog_many2many
Fam236f		ortholog_many2many		ortholog_many2many
Fam236f		ortholog_many2many		ortholog_many2many
Fam236f		ortholog_many2many		ortholog_many2many
Fam236f		ortholog_many2many		ortholog_many2many
Vmn1r21				
Dmrtc1b		ortholog_one2one		
Mesp1	MESP1	ortholog_one2one	MESP1	ortholog_one2one
Nabp2	NABP2	ortholog_one2one	NABP2	ortholog_one2one
Car2	CA2	ortholog_one2one	CA2	ortholog_one2one
Setmar				
Gm25622			U6	ortholog_one2many
Mesp2	MESP2	ortholog_one2one	MESP2	ortholog_one2one
Plxdc2	PLXDC2	ortholog_one2one	PLXDC2	ortholog_one2one
Gm25726				
Vmn1r22				
Prcp	PRCP	ortholog_one2one	PRCP	ortholog_one2one
Vmn1r23				
Myo18a	MYO18A	ortholog_one2one	MYO18A	ortholog_one2one
Vmn1r24				
Gm23382				
Vmn1r25				
Ptprf	PTPRF	ortholog_one2one	PTPRF	ortholog_one2one
Mindy4b-ps	MINDY4B	ortholog_one2one	MINDY4B	ortholog_one2one
Vmn1r26				
Stip1	STIP1	ortholog_one2one	STIP1	ortholog_one2one
Srf	SRF	ortholog_one2one	SRF	ortholog_one2one
Sumf1	SUMF1	ortholog_one2one	SUMF1	ortholog_one2one
Rhox6				
Sirpd		ortholog_many2many		ortholog_many2many
Sirpd		ortholog_many2many		ortholog_many2many
Sirpd		ortholog_many2many		ortholog_many2many
Sirpd		ortholog_many2many		ortholog_many2many
Sirpd		ortholog_many2many	SIRPG	ortholog_many2many
Sirpd		ortholog_many2many	SIRPG	ortholog_many2many
Clrn1	CLRN1	ortholog_one2one	CLRN1	ortholog_one2one
Rhox7a				
Rhox8				
Rhox7b				
Rhox9				
Bzw1	BZW1	ortholog_one2one	BZW1	ortholog_one2one
Klc4	KLC4	ortholog_one2one	KLC4	ortholog_one2one
Rps6ka4	RPS6KA4	ortholog_one2one	RPS6KA4	ortholog_one2one
Cpeb3	CPEB3	ortholog_one2one	CPEB3	ortholog_one2one
Gpr19	GPR19	ortholog_one2one	GPR19	ortholog_one2one
Zgpat	ZGPAT	ortholog_one2one	ZGPAT	ortholog_one2one
Gm55926				
Frmpd2	FRMPD2	ortholog_one2one	FRMPD2	ortholog_one2one
Gm25684				
Cdhr17				
Cylc1	CYLC1	ortholog_one2one	CYLC1	ortholog_one2one
Ankhd1	ANKHD1	ortholog_one2one	EIF4EBP3	ortholog_one2one
Glipr1	GLIPR1	ortholog_one2one		
Anpep	ANPEP	ortholog_one2one	ANPEP	ortholog_one2one
Ccnb3	CCNB3	ortholog_one2one	CCNB3	ortholog_one2one
Gm25131				
Gm22491			U6	ortholog_one2one
Rbp2	RBP2	ortholog_one2one	RBP2	ortholog_one2one
Mchr1	MCHR1	ortholog_one2one	MCHR1	ortholog_one2one
Gm25572				
Abhd4	ABHD4	ortholog_one2one		ortholog_one2many
Abhd4	ABHD4	ortholog_one2one	ABHD4	ortholog_one2many
Sptb	SPTB	ortholog_one2one	SPTB	ortholog_one2one
Tbc1d14	TBC1D14	ortholog_one2one	TBC1D14	ortholog_one2one
Slc25a17	SLC25A17	ortholog_one2one	SLC25A17	ortholog_one2one
Eif4e	EIF4E	ortholog_one2one	EIF4E	ortholog_one2one
Mrpl2	MRPL2	ortholog_one2one		
Pllp	PLLP	ortholog_one2one	PLLP	ortholog_one2one
Glipr1l1			GLIPR1L1	ortholog_one2many
Glipr1l2	GLIPR1L2	ortholog_one2one	GLIPR1L2	ortholog_one2one
Gm55626				
Ccl22	CCL22	ortholog_one2one	CCL22	ortholog_one2one
Foxr1	FOXR1	ortholog_one2one	FOXR1	ortholog_one2one
Mapk13	MAPK13	ortholog_one2one	MAPK13	ortholog_one2one
Cx3cl1	CX3CL1	ortholog_one2one	CX3CL1	ortholog_one2one
Dgkk	DGKK	ortholog_one2one	DGKK	ortholog_one2one
St13		ortholog_one2many		ortholog_one2many
St13		ortholog_one2many		ortholog_one2many
St13		ortholog_one2many		ortholog_one2many
St13		ortholog_one2many		ortholog_one2many
St13		ortholog_one2many		ortholog_one2many
St13		ortholog_one2many		ortholog_one2many
St13		ortholog_one2many	ST13	ortholog_one2many
St13		ortholog_one2many	ST13	ortholog_one2many
St13		ortholog_one2many	ST13	ortholog_one2many
St13		ortholog_one2many	ST13	ortholog_one2many
St13		ortholog_one2many	ST13	ortholog_one2many
St13		ortholog_one2many	ST13	ortholog_one2many
Glipr1l3			GLIPR1L1	ortholog_one2many
Eprs1		ortholog_one2one	EPRS1	ortholog_one2one
Rnf41	RNF41	ortholog_one2one	RNF41	ortholog_one2one
Ccl17	CCL17	ortholog_one2one	CCL17	ortholog_one2one
Vmn1r27				
Rapgef4	RAPGEF4	ortholog_one2one	RAPGEF4	ortholog_one2one
BC051665				
Vmn1r28				
Copb2	COPB2	ortholog_one2one	COPB2	ortholog_one2one
Vmn1r29				
Or6e1				
Tex13b			TEX13B	ortholog_one2many
Cdkn1b	CDKN1B	ortholog_one2one	CDKN1B	ortholog_one2one
Ptpn20	PTPN20	ortholog_one2one	PTPN20	ortholog_one2one
Ctsll3				
Vsig1	VSIG1	ortholog_one2one	VSIG1	ortholog_one2one
Sirpb1a		ortholog_many2many		ortholog_many2many
Sirpb1a		ortholog_many2many		ortholog_many2many
Sirpb1a		ortholog_many2many		ortholog_many2many
Sirpb1a		ortholog_many2many		ortholog_many2many
Sirpb1a		ortholog_many2many	SIRPG	ortholog_many2many
Sirpb1a		ortholog_many2many	SIRPG	ortholog_many2many
Ap3s2	AP3S2	ortholog_one2one		
4930486L24Rik				
Vmn1r30				
Gm55485				
Gm55486				
Rnf223	RNF223	ortholog_one2one	RNF223	ortholog_one2one
Rnf133				
Nfia	NFIA	ortholog_one2one	NFIA	ortholog_one2one
Apold1	APOLD1	ortholog_one2one	APOLD1	ortholog_one2one
Gm26228				
Sirpb1b		ortholog_many2many		ortholog_many2many
Sirpb1b		ortholog_many2many		ortholog_many2many
Sirpb1b		ortholog_many2many		ortholog_many2many
Sirpb1b		ortholog_many2many		ortholog_many2many
Sirpb1b		ortholog_many2many	SIRPG	ortholog_many2many
Sirpb1b		ortholog_many2many	SIRPG	ortholog_many2many
Gdf10	GDF10	ortholog_one2one	GDF10	ortholog_one2one
Syne1	SYNE1	ortholog_one2one	SYNE1	ortholog_one2one
Gm22540			U6	ortholog_one2many
Gm22540			U6	ortholog_one2many
Rnf148				
Ctla2b				
Tas2r118	TAS2R16	ortholog_one2one	TAS2R16	ortholog_one2one
Gdf2	GDF2	ortholog_one2one	GDF2	ortholog_one2one
Vmn1r31				
Eif4ebp3	EIF4EBP3	ortholog_one2one		
Slc13a1	SLC13A1	ortholog_one2one	SLC13A1	ortholog_one2one
Psmd10	PSMD10	ortholog_one2one	PSMD10	ortholog_one2one
Oxa1l		ortholog_one2many	OXA1L	ortholog_one2one
Oxa1l		ortholog_one2many	OXA1L	ortholog_one2one
Xpnpep3	XPNPEP3	ortholog_one2one	XPNPEP3	ortholog_one2one
Prr23a1		ortholog_many2many	PRR23A	ortholog_many2many
Prr23a1		ortholog_many2many	PRR23A	ortholog_many2many
Prr23a1		ortholog_many2many	PRR23C	ortholog_many2many
Prr23a1		ortholog_many2many	PRR23C	ortholog_many2many
Prr23a2		ortholog_many2many	PRR23A	ortholog_many2many
Prr23a2		ortholog_many2many	PRR23A	ortholog_many2many
Prr23a2		ortholog_many2many	PRR23C	ortholog_many2many
Prr23a2		ortholog_many2many	PRR23C	ortholog_many2many
Prr23a3		ortholog_many2many	PRR23A	ortholog_many2many
Prr23a3		ortholog_many2many	PRR23A	ortholog_many2many
Prr23a3		ortholog_many2many	PRR23C	ortholog_many2many
Prr23a3		ortholog_many2many	PRR23C	ortholog_many2many
Gm55562				
Zfp808				
Prr23a4		ortholog_many2many	PRR23A	ortholog_many2many
Prr23a4		ortholog_many2many	PRR23A	ortholog_many2many
Prr23a4		ortholog_many2many	PRR23C	ortholog_many2many
Prr23a4		ortholog_many2many	PRR23C	ortholog_many2many
Tspan5	TSPAN5	ortholog_one2one	TSPAN5	ortholog_one2one
Mical2	MICAL2	ortholog_one2one	MICAL2	ortholog_one2one
Gm55563				ortholog_one2many
Prkar2a	PRKAR2A	ortholog_one2one	PRKAR2A	ortholog_one2one
Gm24539	SNORA25	ortholog_one2many	SNORA25	ortholog_one2many
Gm5141				
Gm25448				
Fbp2	FBP2	ortholog_one2one	FBP2	ortholog_one2many
Fbp2	FBP2	ortholog_one2one		ortholog_one2many
Atg4a	ATG4A	ortholog_one2many	ATG4A	ortholog_one2many
Brpf3	BRPF3	ortholog_one2one	BRPF3	ortholog_one2one
Zfp488				
Apbb3	APBB3	ortholog_one2one	APBB3	ortholog_one2one
Slc7a7	SLC7A7	ortholog_one2one	SLC7A7	ortholog_one2one
Gm55490				
Polr2c	POLR2C	ortholog_one2one	POLR2C	ortholog_one2one
Fbp1	FBP1	ortholog_one2one	FBP1	ortholog_one2many
Fbp1	FBP1	ortholog_one2one		ortholog_one2many
Dnajb7	DNAJB7	ortholog_one2one	DNAJB7	ortholog_one2one
Rbx1	RBX1	ortholog_one2one	RBX1	ortholog_one2one
Slc30a10	SLC30A10	ortholog_one2one	SLC30A10	ortholog_one2one
Gm55607				
Lyplal1	LYPLAL1	ortholog_one2one	LYPLAL1	ortholog_one2one
Gm55346				
Ranbp1	RANBP1	ortholog_one2one	RANBP1	ortholog_one2one
Sirpb1c		ortholog_many2many		ortholog_many2many
Sirpb1c		ortholog_many2many		ortholog_many2many
Sirpb1c		ortholog_many2many		ortholog_many2many
Sirpb1c		ortholog_many2many		ortholog_many2many
Sirpb1c		ortholog_many2many	SIRPG	ortholog_many2many
Sirpb1c		ortholog_many2many	SIRPG	ortholog_many2many
4933416I08Rik				
Dysf	DYSF	ortholog_one2one	DYSF	ortholog_one2one
Rtl8c		ortholog_one2many		
Slc35a4	SLC35A4	ortholog_one2one	SLC35A4	ortholog_one2one
Gm55667				
Rtl8a		ortholog_one2many		
Fntb	FNTB	ortholog_one2one	FNTB	ortholog_one2one
Rtl8b		ortholog_one2many		
Ep300	EP300	ortholog_one2one	EP300	ortholog_one2one
Foxl2	FOXL2	ortholog_one2one	FOXL2	ortholog_one2one
1700013H16Rik		ortholog_many2many	SYCP3	ortholog_one2many
1700013H16Rik		ortholog_many2many	SYCP3	ortholog_one2many
Gm25268				
Ide	IDE	ortholog_one2one	IDE	ortholog_one2one
Bcl9l	BCL9L	ortholog_one2one	BCL9L	ortholog_one2one
Gigyf2	GIGYF2	ortholog_one2one	GIGYF2	ortholog_one2one
Trmt2a	TRMT2A	ortholog_one2one	TRMT2A	ortholog_one2one
Zfp36l3				
Xlr		ortholog_many2many	SYCP3	ortholog_one2many
Xlr		ortholog_many2many	SYCP3	ortholog_one2many
Ttc13	TTC13	ortholog_one2one	TTC13	ortholog_one2one
Trim33	TRIM33	ortholog_one2one	TRIM33	ortholog_one2one
Gpx2	GPX2	ortholog_one2one	GPX2	ortholog_one2one
Rab15	RAB15	ortholog_one2one	RAB15	ortholog_one2one
Kif11	KIF11	ortholog_one2one	KIF11	ortholog_one2one
Npy4r			NPY4R	ortholog_one2one
Myo9a	MYO9A	ortholog_one2one	MYO9A	ortholog_one2one
Btbd35f23				
Gm55603				
Sox3	SOX3	ortholog_one2one	SOX3	ortholog_one2one
Gm22067			U6	ortholog_many2many
Gm22067			U6	ortholog_many2many
L3mbtl2	L3MBTL2	ortholog_one2one	L3MBTL2	ortholog_one2one
Gm55610				
Sptbn2	SPTBN2	ortholog_one2one	SPTBN2	ortholog_one2one
Gm715				
Gprin2	GPRIN2	ortholog_one2one	GPRIN2	ortholog_one2one
Mmp14	MMP14	ortholog_one2one	MMP14	ortholog_one2one
Wdr55	WDR55	ortholog_one2one	WDR55	ortholog_one2one
Gm55604				
Usp51	USP51	ortholog_one2one	USP51	ortholog_one2one
Mageh1	MAGEH1	ortholog_one2one	MAGEH1	ortholog_one2one
Pnpla1	PNPLA1	ortholog_one2one	PNPLA1	ortholog_one2one
Gm22686			U6	ortholog_one2many
Gm22686			U6	ortholog_one2many
Gm24706				
Magea13	MAGEA4	ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13	MAGEA4	ortholog_many2many	MAGEA8	ortholog_many2many
Magea13		ortholog_many2many	MAGEA8	ortholog_many2many
Magea13		ortholog_many2many	MAGEA8	ortholog_many2many
Magea13		ortholog_many2many	MAGEA8	ortholog_many2many
Magea13	MAGEA4	ortholog_many2many	MAGEA4	ortholog_many2many
Magea13		ortholog_many2many	MAGEA4	ortholog_many2many
Magea13		ortholog_many2many	MAGEA4	ortholog_many2many
Magea13		ortholog_many2many	MAGEA4	ortholog_many2many
Magea13	MAGEA4	ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13	MAGEA4	ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13	MAGEA4	ortholog_many2many	MAGEC2	ortholog_many2many
Magea13		ortholog_many2many	MAGEC2	ortholog_many2many
Magea13		ortholog_many2many	MAGEC2	ortholog_many2many
Magea13		ortholog_many2many	MAGEC2	ortholog_many2many
Magea13	MAGEA4	ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
Magea13		ortholog_many2many		ortholog_many2many
