Gene name	Gene stable ID	Mouse gene stable ID	Mouse gene name	Mouse homology type	Zebrafish gene stable ID	Zebrafish gene name	Zebrafish homology type
BLOC1S2	ENSG00000196072	ENSMUSG00000057506	Bloc1s2	ortholog_one2one	ENSDARG00000046081	bloc1s2	ortholog_one2one
SLC36A3	ENSG00000186334	ENSMUSG00000049491	Slc36a3	ortholog_one2one	ENSDARG00000014587	slc38a5b	ortholog_many2many
RNU5E-3P	ENSG00000251722						
RN7SL253P	ENSG00000241652	ENSMUSG00000092702	Gm24514	ortholog_one2one			
GALNT7	ENSG00000109586	ENSMUSG00000031608	Galnt7	ortholog_one2one	ENSDARG00000057303	galnt7	ortholog_one2one
KCNC3	ENSG00000131398	ENSMUSG00000062785	Kcnc3	ortholog_one2one			
KRT34	ENSG00000131737	ENSMUSG00000043485	Krt34	ortholog_one2one			
PKD2L1	ENSG00000107593	ENSMUSG00000037578	Pkd2l1	ortholog_one2one	ENSDARG00000022503	pkd2l1	ortholog_one2one
SLC36A2	ENSG00000186335	ENSMUSG00000020264	Slc36a2	ortholog_one2one	ENSDARG00000014587	slc38a5b	ortholog_many2many
NR1H2	ENSG00000131408	ENSMUSG00000060601	Nr1h2	ortholog_one2one			
TMEM14A	ENSG00000096092	ENSMUSG00000025933	Tmem14a	ortholog_one2one	ENSDARG00000095157	zgc:163080	ortholog_one2one
GSTA2	ENSG00000244067				ENSDARG00000103019	gstp2	ortholog_many2many
PDLIM7	ENSG00000196923	ENSMUSG00000021493	Pdlim7	ortholog_one2one	ENSDARG00000103854	pdlim7	ortholog_one2one
BAIAP2	ENSG00000175866	ENSMUSG00000025372	Baiap2	ortholog_one2one	ENSDARG00000062799	baiap2a	ortholog_one2many
BAIAP2	ENSG00000175866	ENSMUSG00000025372	Baiap2	ortholog_one2one	ENSDARG00000103333	baiap2b	ortholog_one2many
MAP3K5	ENSG00000197442	ENSMUSG00000071369	Map3k5	ortholog_one2one	ENSDARG00000005416	map3k5	ortholog_one2one
SCD	ENSG00000099194	ENSMUSG00000050195	Scd4	ortholog_one2many	ENSDARG00000030265	scdb	ortholog_one2many
SCD	ENSG00000099194	ENSMUSG00000025203	Scd2	ortholog_one2many	ENSDARG00000030265	scdb	ortholog_one2many
SCD	ENSG00000099194	ENSMUSG00000050195	Scd4	ortholog_one2many	ENSDARG00000033662	scd	ortholog_one2many
SCD	ENSG00000099194	ENSMUSG00000025203	Scd2	ortholog_one2many	ENSDARG00000033662	scd	ortholog_one2many
TXLNA	ENSG00000084652	ENSMUSG00000053841	Txlna	ortholog_one2one	ENSDARG00000077037	txlna	ortholog_one2one
Y_RNA	ENSG00000212325						
ZNF503	ENSG00000165655	ENSMUSG00000039081	Zfp503	ortholog_one2one	ENSDARG00000018492	znf503	ortholog_one2one
MKRN2	ENSG00000075975	ENSMUSG00000000439	Mkrn2	ortholog_one2one	ENSDARG00000007630	mkrn2	ortholog_one2one
DEF6	ENSG00000023892	ENSMUSG00000002257	Def6	ortholog_one2one	ENSDARG00000012247	def6a	ortholog_one2many
DEF6	ENSG00000023892	ENSMUSG00000002257	Def6	ortholog_one2one	ENSDARG00000044524	def6b	ortholog_one2many
ZMAT3	ENSG00000172667	ENSMUSG00000027663	Zmat3	ortholog_one2one	ENSDARG00000080021	zmat3	ortholog_one2one
LRMDA	ENSG00000148655	ENSMUSG00000063458	Lrmda	ortholog_one2one	ENSDARG00000057166	lrmda	ortholog_one2one
FAM167B	ENSG00000183615	ENSMUSG00000050493	Fam167b	ortholog_one2one	ENSDARG00000100426	fam167b	ortholog_one2one
Metazoa_SRP	ENSG00000277617						
Y_RNA	ENSG00000252450						
HDAC1	ENSG00000116478	ENSMUSG00000028800	Hdac1	ortholog_one2one	ENSDARG00000015427	hdac1	ortholog_one2one
RN7SL518P	ENSG00000265486						
TNF	ENSG00000232810	ENSMUSG00000024401	Tnf	ortholog_one2one			
RNU6-673P	ENSG00000201954	ENSMUSG00000088349	Gm22335	ortholog_one2many			
Y_RNA	ENSG00000200616						
PIK3CA	ENSG00000121879	ENSMUSG00000027665	Pik3ca	ortholog_one2one	ENSDARG00000075456	pik3ca	ortholog_one2one
Y_RNA	ENSG00000238490						
NR2E1	ENSG00000112333	ENSMUSG00000019803	Nr2e1	ortholog_one2one	ENSDARG00000017107	nr2e1	ortholog_one2one
TRMT5	ENSG00000126814	ENSMUSG00000034442	Trmt5	ortholog_one2one	ENSDARG00000069278	trmt5	ortholog_one2one
Y_RNA	ENSG00000199466						
ABRAXAS2	ENSG00000165660	ENSMUSG00000030965	Abraxas2	ortholog_one2one	ENSDARG00000098907	abraxas2	ortholog_one2one
RNU6-398P	ENSG00000206870						
SLC38A6	ENSG00000139974	ENSMUSG00000044712	Slc38a6	ortholog_one2one	ENSDARG00000054312	slc38a6	ortholog_one2one
Y_RNA	ENSG00000207494						
ACTA2	ENSG00000107796	ENSMUSG00000035783	Acta2	ortholog_one2one			
MARCKSL1	ENSG00000175130	ENSMUSG00000047945	Marcksl1	ortholog_one2one			
TSSK3	ENSG00000162526	ENSMUSG00000000411	Tssk3	ortholog_one2one	ENSDARG00000079031	si:ch211-22d5.2	ortholog_many2many
SNX3	ENSG00000112335	ENSMUSG00000019804	Snx3	ortholog_one2one	ENSDARG00000008678	snx3	ortholog_one2one
SPIB	ENSG00000269404	ENSMUSG00000008193	Spib	ortholog_one2one	ENSDARG00000067797	spi1a	ortholog_one2one
SLC16A4	ENSG00000168679	ENSMUSG00000027896	Slc16a4	ortholog_one2one	ENSDARG00000042807	slc16a4	ortholog_one2one
LRRK2	ENSG00000188906	ENSMUSG00000036273	Lrrk2	ortholog_one2one	ENSDARG00000006169	lrrk2	ortholog_one2one
RNU6-1144P	ENSG00000206974	ENSMUSG00002074907	Gm55918	ortholog_one2one			
RNU6-770P	ENSG00000200799						
BMPR1A	ENSG00000107779	ENSMUSG00000021796	Bmpr1a	ortholog_one2one	ENSDARG00000019728	bmpr1aa	ortholog_one2many
BMPR1A	ENSG00000107779	ENSMUSG00000021796	Bmpr1a	ortholog_one2one	ENSDARG00000105045	bmpr1ab	ortholog_one2many
SP140L	ENSG00000185404				ENSDARG00000035066	ubtf	ortholog_many2many
SP140L	ENSG00000185404				ENSDARG00000038780	ubtfl	ortholog_many2many
MYBPC2	ENSG00000086967	ENSMUSG00000038670	Mybpc2	ortholog_one2one	ENSDARG00000021265	mybpc2b	ortholog_one2one
PMPCA	ENSG00000165688	ENSMUSG00000026926	Pmpca	ortholog_one2one	ENSDARG00000102607	pmpca	ortholog_one2one
SNTB2	ENSG00000168807	ENSMUSG00000041308	Sntb2	ortholog_one2one	ENSDARG00000051763	sntb2	ortholog_one2one
C4A	ENSG00000244731	ENSMUSG00000073418	C4b	ortholog_one2many	ENSDARG00000015065	c4	ortholog_one2many
NFATC2IP	ENSG00000176953	ENSMUSG00000030722	Nfatc2ip	ortholog_one2one	ENSDARG00000011360	nfatc2ip	ortholog_one2one
TRIM8	ENSG00000171206	ENSMUSG00000025034	Trim8	ortholog_one2one	ENSDARG00000060729	trim8b	ortholog_one2many
TRIM8	ENSG00000171206	ENSMUSG00000025034	Trim8	ortholog_one2one	ENSDARG00000090512	trim8a	ortholog_one2many
GARIN5A	ENSG00000142530	ENSMUSG00000051113	Garin5a	ortholog_one2one			
SLC6A15	ENSG00000072041	ENSMUSG00000019894	Slc6a15	ortholog_one2one	ENSDARG00000062821	slc6a15	ortholog_one2one
Y_RNA	ENSG00000206651						
GCNT4	ENSG00000176928	ENSMUSG00000091387	Gcnt4	ortholog_one2one	ENSDARG00000035198	gcnt4a	ortholog_one2many
GCNT4	ENSG00000176928	ENSMUSG00000091387	Gcnt4	ortholog_one2one	ENSDARG00000044755	GCNT4	ortholog_one2many
GCNT4	ENSG00000176928	ENSMUSG00000091387	Gcnt4	ortholog_one2one	ENSDARG00000077550	gcnt4b	ortholog_one2many
ANKRD31	ENSG00000145700	ENSMUSG00000109561	Ankrd31	ortholog_one2one			
YTHDF2	ENSG00000198492	ENSMUSG00000040025	Ythdf2	ortholog_one2one	ENSDARG00000014498	ythdf2	ortholog_one2one
GPR155	ENSG00000163328	ENSMUSG00000041762	Gpr155	ortholog_one2one	ENSDARG00000071086	gpr155b	ortholog_one2many
GPR155	ENSG00000163328	ENSMUSG00000041762	Gpr155	ortholog_one2one	ENSDARG00000090804	gpr155a	ortholog_one2many
B2M	ENSG00000166710	ENSMUSG00000060802	B2m	ortholog_one2one	ENSDARG00000071168	zmp:0000001138	ortholog_one2one
TMEM30B	ENSG00000182107	ENSMUSG00000034435	Tmem30b	ortholog_one2one	ENSDARG00000054122	tmem30b	ortholog_one2one
CDH13	ENSG00000140945	ENSMUSG00000031841	Cdh13	ortholog_one2one	ENSDARG00000014215	cdh13	ortholog_one2one
ARL3	ENSG00000138175	ENSMUSG00000025035	Arl3	ortholog_one2one	ENSDARG00000056794	arl3a	ortholog_one2many
ARL3	ENSG00000138175	ENSMUSG00000025035	Arl3	ortholog_one2one	ENSDARG00000071409	arl3b	ortholog_one2many
FAM177A1	ENSG00000151327	ENSMUSG00000095595	Fam177a	ortholog_one2many	ENSDARG00000079636	fam177a1	ortholog_one2many
FAM177A1	ENSG00000151327	ENSMUSG00000094103	Fam177a2	ortholog_one2many	ENSDARG00000079636	fam177a1	ortholog_one2many
FAM177A1	ENSG00000151327	ENSMUSG00000095595	Fam177a	ortholog_one2many	ENSDARG00000100439	FAM177A1	ortholog_one2many
FAM177A1	ENSG00000151327	ENSMUSG00000094103	Fam177a2	ortholog_one2many	ENSDARG00000100439	FAM177A1	ortholog_one2many
Y_RNA	ENSG00000199756	ENSMUSG00000084644	Gm24379	ortholog_one2many			
RNU6-1054P	ENSG00000223225						
SFXN2	ENSG00000156398	ENSMUSG00000025036	Sfxn2	ortholog_one2one	ENSDARG00000017960	sfxn2	ortholog_one2one
Y_RNA	ENSG00000206704						
Metazoa_SRP	ENSG00000277958						
TMEM200B	ENSG00000253304	ENSMUSG00000070720	Tmem200b	ortholog_one2one	ENSDARG00000104274	tmem200b	ortholog_one2one
TXNRD3	ENSG00000197763	ENSMUSG00000000811	Txnrd3	ortholog_one2one	ENSDARG00000100374	txnrd3	ortholog_one2one
ZSCAN1	ENSG00000152467				ENSDARG00000036855	plagx	ortholog_many2many
ZSCAN1	ENSG00000152467				ENSDARG00000076657	plagl2	ortholog_many2many
ZSCAN1	ENSG00000152467				ENSDARG00000078256	ovol1b	ortholog_many2many
ZSCAN1	ENSG00000152467				ENSDARG00000076472	ovol1a	ortholog_many2many
MECR	ENSG00000116353	ENSMUSG00000028910	Mecr	ortholog_one2one	ENSDARG00000032326	mecr	ortholog_one2one
NGDN	ENSG00000129460	ENSMUSG00000022204	Ngdn	ortholog_one2one	ENSDARG00000045372	ngdn	ortholog_one2one
ZNF135	ENSG00000176293						
RIMS2	ENSG00000176406	ENSMUSG00000037386	Rims2	ortholog_one2one	ENSDARG00000078902	rims1b	ortholog_one2one
KCNJ16	ENSG00000153822	ENSMUSG00000051497	Kcnj16	ortholog_one2one	ENSDARG00000045039	kcnj16	ortholog_one2one
Y_RNA	ENSG00000252524						
GLRB	ENSG00000109738	ENSMUSG00000028020	Glrb	ortholog_one2one	ENSDARG00000052769	glrbb	ortholog_one2many
GLRB	ENSG00000109738	ENSMUSG00000028020	Glrb	ortholog_one2one	ENSDARG00000052782	glrba	ortholog_one2many
RN7SL526P	ENSG00000243642						
ZSCAN18	ENSG00000121413	ENSMUSG00000070822	Zscan18	ortholog_one2one	ENSDARG00000036855	plagx	ortholog_many2many
ZSCAN18	ENSG00000121413	ENSMUSG00000070822	Zscan18	ortholog_one2one	ENSDARG00000076657	plagl2	ortholog_many2many
ZSCAN18	ENSG00000121413	ENSMUSG00000070822	Zscan18	ortholog_one2one	ENSDARG00000078256	ovol1b	ortholog_many2many
ZSCAN18	ENSG00000121413	ENSMUSG00000070822	Zscan18	ortholog_one2one	ENSDARG00000076472	ovol1a	ortholog_many2many
RN7SL134P	ENSG00000263360						
TNKS2	ENSG00000107854	ENSMUSG00000024811	Tnks2	ortholog_one2one			
RNU6-835P	ENSG00000252783						
GPR65	ENSG00000140030	ENSMUSG00000021886	Gpr65	ortholog_one2one	ENSDARG00000045957	gpr65	ortholog_one2one
HTR1F	ENSG00000179097	ENSMUSG00000050783	Htr1f	ortholog_one2one	ENSDARG00000093745	htr1aa	ortholog_one2many
HSBP1	ENSG00000230989	ENSMUSG00000031839	Hsbp1	ortholog_one2one	ENSDARG00000041921	hsbp1b	ortholog_one2many
HSBP1	ENSG00000230989	ENSMUSG00000031839	Hsbp1	ortholog_one2one	ENSDARG00000069425	hsbp1a	ortholog_one2many
ABHD14B	ENSG00000114779	ENSMUSG00000042073	Abhd14b	ortholog_one2one	ENSDARG00000100531	abhd14b	ortholog_one2one
UTS2R	ENSG00000181408						
TBC1D3E	ENSG00000278599						
OR1A2	ENSG00000172150	ENSMUSG00000070378	Or1a1	ortholog_many2many			
OR1A2	ENSG00000172150	ENSMUSG00000070377	Or1a1b	ortholog_many2many			
TBC1D3C	ENSG00000278299						
	ENSG00000276642				ENSDARG00000080562	RNU6ATAC21P	ortholog_one2many
HLX	ENSG00000136630	ENSMUSG00000039377	Hlx	ortholog_one2one	ENSDARG00000009134	hlx1	ortholog_one2one
RNU6-680P	ENSG00000207333	ENSMUSG00000088227	Gm22597	ortholog_one2many			
TTLL6	ENSG00000170703	ENSMUSG00000038756	Ttll6	ortholog_one2one			
RNU6-582P	ENSG00000199859						
RNU6-1217P	ENSG00000223208						
PDE5A	ENSG00000138735	ENSMUSG00000053965	Pde5a	ortholog_one2one	ENSDARG00000051915	pde5ab	ortholog_one2one
MARK1	ENSG00000116141	ENSMUSG00000026620	Mark1	ortholog_one2one	ENSDARG00000113295	LO017802.1	ortholog_one2one
TLR9	ENSG00000239732	ENSMUSG00000045322	Tlr9	ortholog_one2one			
SV2C	ENSG00000122012	ENSMUSG00000051111	Sv2c	ortholog_one2one	ENSDARG00000059997	sv2ca	ortholog_one2one
ZNF329	ENSG00000181894	ENSMUSG00000057894	Zfp329	ortholog_one2one			
RFC4	ENSG00000163918	ENSMUSG00000022881	Rfc4	ortholog_one2one	ENSDARG00000042458	rfc4	ortholog_one2one
FGFBP3	ENSG00000174721	ENSMUSG00000047632	Fgfbp3	ortholog_one2one	ENSDARG00000040162	fgfbp3	ortholog_one2one
B3GNT8	ENSG00000177191	ENSMUSG00000059479	B3gnt8	ortholog_one2one	ENSDARG00000068219	b3gnt2l	ortholog_one2one
FHIP2A	ENSG00000151553	ENSMUSG00000033478	Fhip2a	ortholog_one2one	ENSDARG00000060168	fam160b1	ortholog_one2one
PKIA	ENSG00000171033	ENSMUSG00000027499	Pkia	ortholog_one2one			
TAPBP	ENSG00000231925	ENSMUSG00000024308	Tapbp	ortholog_one2one	ENSDARG00000045011	tapbp.2	ortholog_one2many
TAPBP	ENSG00000231925	ENSMUSG00000024308	Tapbp	ortholog_one2one	ENSDARG00000079402	tapbp.1	ortholog_one2many
UBE2G1	ENSG00000132388	ENSMUSG00000020794	Ube2g1	ortholog_one2one	ENSDARG00000015292	ube2g1a	ortholog_one2one
ZC2HC1A	ENSG00000104427	ENSMUSG00000043542	Zc2hc1a	ortholog_one2one	ENSDARG00000027915	zc2hc1a	ortholog_one2one
PCSK5	ENSG00000099139	ENSMUSG00000024713	Pcsk5	ortholog_one2one	ENSDARG00000060518	pcsk5b	ortholog_one2many
PCSK5	ENSG00000099139	ENSMUSG00000024713	Pcsk5	ortholog_one2one	ENSDARG00000067537	pcsk5a	ortholog_one2many
RNU7-106P	ENSG00000238842						
IQGAP2	ENSG00000145703	ENSMUSG00000021676	Iqgap2	ortholog_one2one	ENSDARG00000060010	iqgap2	ortholog_one2one
RN7SKP261	ENSG00000222880						
PTPRQ	ENSG00000139304	ENSMUSG00000035916	Ptprq	ortholog_one2one			
OR5K1	ENSG00000232382	ENSMUSG00000071510	Or5k1b	ortholog_many2many			
OR5K1	ENSG00000232382	ENSMUSG00000049362	Or5k1	ortholog_many2many			
STAC	ENSG00000144681	ENSMUSG00000032502	Stac	ortholog_one2one	ENSDARG00000074004	stac	ortholog_one2one
PTEN	ENSG00000171862				ENSDARG00000071018	ptena	ortholog_one2many
PTEN	ENSG00000171862				ENSDARG00000056623	ptenb	ortholog_one2many
LY6E	ENSG00000160932	ENSMUSG00000022587	Ly6e	ortholog_one2one			
NTRK3	ENSG00000140538	ENSMUSG00000059146	Ntrk3	ortholog_one2one	ENSDARG00000086214	ntrk3b	ortholog_one2many
NTRK3	ENSG00000140538	ENSMUSG00000059146	Ntrk3	ortholog_one2one	ENSDARG00000077228	ntrk3a	ortholog_one2many
KCNAB3	ENSG00000170049	ENSMUSG00000018470	Kcnab3	ortholog_one2one	ENSDARG00000074320	KCNAB3	ortholog_one2one
FN1	ENSG00000115414	ENSMUSG00000026193	Fn1	ortholog_one2one	ENSDARG00000006526	fn1b	ortholog_one2many
FN1	ENSG00000115414	ENSMUSG00000026193	Fn1	ortholog_one2one	ENSDARG00000019815	fn1a	ortholog_one2many
HSD11B1L	ENSG00000167733				ENSDARG00000110341	hsd11b1lb	ortholog_one2many
HSD11B1L	ENSG00000167733				ENSDARG00000071377	hsd11b1la	ortholog_one2many
GPRC5B	ENSG00000167191	ENSMUSG00000008734	Gprc5b	ortholog_one2one	ENSDARG00000077080	gprc5ba	ortholog_one2many
GPRC5B	ENSG00000167191	ENSMUSG00000008734	Gprc5b	ortholog_one2one	ENSDARG00000075141	gprc5bb	ortholog_one2many
KCNK10	ENSG00000100433	ENSMUSG00000033854	Kcnk10	ortholog_one2one	ENSDARG00000062849	kcnk10a	ortholog_one2many
KCNK10	ENSG00000100433	ENSMUSG00000033854	Kcnk10	ortholog_one2one	ENSDARG00000045956	kcnk10b	ortholog_one2many
OTOGL	ENSG00000165899	ENSMUSG00000091455	Otogl	ortholog_one2one	ENSDARG00000088750	otogl	ortholog_one2one
TBC1D3	ENSG00000274611						
RN7SL464P	ENSG00000243872						
DARS2	ENSG00000117593	ENSMUSG00000026709	Dars2	ortholog_one2one	ENSDARG00000060861	dars2	ortholog_one2one
GTF2IRD2	ENSG00000196275	ENSMUSG00000015942	Gtf2ird2	ortholog_one2many			
PLSCR5	ENSG00000231213	ENSMUSG00000095654	Plscr5	ortholog_one2one	ENSDARG00000058638	si:ch211-71m22.1	ortholog_many2many
PLSCR5	ENSG00000231213	ENSMUSG00000095654	Plscr5	ortholog_one2one	ENSDARG00000077468	si:ch73-206p6.1	ortholog_many2many
PLSCR5	ENSG00000231213	ENSMUSG00000095654	Plscr5	ortholog_one2one	ENSDARG00000091266	si:ch211-71m22.5	ortholog_many2many
LY6H	ENSG00000176956	ENSMUSG00000022577	Ly6h	ortholog_one2one			
Metazoa_SRP	ENSG00000275680						
	ENSG00000221245						
TRIM37	ENSG00000108395	ENSMUSG00000018548	Trim37	ortholog_one2one	ENSDARG00000076473	trim37	ortholog_one2one
TRBV20OR9-2	ENSG00000205274	ENSMUSG00000076476	Trbv20	ortholog_one2many			
POTEM	ENSG00000222036						
TRPM3	ENSG00000083067	ENSMUSG00000052387	Trpm3	ortholog_one2one	ENSDARG00000039181	trpm3	ortholog_one2one
SORCS1	ENSG00000108018	ENSMUSG00000043531	Sorcs1	ortholog_one2one	ENSDARG00000112034	LO017711.1	ortholog_one2one
NR1I2	ENSG00000144852	ENSMUSG00000022809	Nr1i2	ortholog_one2one	ENSDARG00000029766	nr1i2	ortholog_one2one
OAS1	ENSG00000089127	ENSMUSG00000053765	Oas1f	ortholog_one2many			
OAS1	ENSG00000089127	ENSMUSG00000001168	Oas1h	ortholog_one2many			
OAS1	ENSG00000089127	ENSMUSG00000066861	Oas1g	ortholog_one2many			
OAS1	ENSG00000089127	ENSMUSG00000029605	Oas1b	ortholog_one2many			
OAS1	ENSG00000089127	ENSMUSG00000001166	Oas1c	ortholog_one2many			
OAS1	ENSG00000089127	ENSMUSG00000032623	Oas1d	ortholog_one2many			
OAS1	ENSG00000089127	ENSMUSG00000066867	Oas1e	ortholog_one2many			
OAS1	ENSG00000089127	ENSMUSG00000052776	Oas1a	ortholog_one2many			
ATG9B	ENSG00000181652	ENSMUSG00000038295	Atg9b	ortholog_one2one	ENSDARG00000055292	atg9b	ortholog_one2one
GPIHBP1	ENSG00000277494	ENSMUSG00000022579	Gpihbp1	ortholog_one2one			
PARD6A	ENSG00000102981	ENSMUSG00000005699	Pard6a	ortholog_one2one	ENSDARG00000069378	pard6a	ortholog_one2one
ZNF518B	ENSG00000178163	ENSMUSG00000046572	Zfp518b	ortholog_one2one			
ZFP41	ENSG00000181638	ENSMUSG00000047003	Zfp41	ortholog_one2one	ENSDARG00000112811	CZQB01141835.1	ortholog_one2many
ENKD1	ENSG00000124074	ENSMUSG00000013155	Enkd1	ortholog_one2one	ENSDARG00000043550	ENKD1	ortholog_one2one
RNU6-1239P	ENSG00000212612						
FGFR2	ENSG00000066468	ENSMUSG00000030849	Fgfr2	ortholog_one2one	ENSDARG00000058115	fgfr2	ortholog_one2one
GLI4	ENSG00000250571						
GBX1	ENSG00000164900	ENSMUSG00000067724	Gbx1	ortholog_one2one	ENSDARG00000071418	gbx1	ortholog_one2one
FOXL3	ENSG00000248767	ENSMUSG00000094504	Foxl3	ortholog_one2one	ENSDARG00000086055	FOXL3	ortholog_one2one
RC3H1	ENSG00000135870	ENSMUSG00000040423	Rc3h1	ortholog_one2one	ENSDARG00000063182	rc3h1b	ortholog_one2many
RC3H1	ENSG00000135870	ENSMUSG00000040423	Rc3h1	ortholog_one2one	ENSDARG00000062550	rc3h1a	ortholog_one2many
ZNF696	ENSG00000185730						
MIR151B	ENSG00000265154						
GFOD2	ENSG00000141098	ENSMUSG00000013150	Gfod2	ortholog_one2one	ENSDARG00000061145	gfod2	ortholog_one2one
SLC25A29	ENSG00000197119	ENSMUSG00000021265	Slc25a29	ortholog_one2one	ENSDARG00000098849	SLC25A29	ortholog_one2many
SLC25A29	ENSG00000197119	ENSMUSG00000021265	Slc25a29	ortholog_one2one	ENSDARG00000057352	slc25a29	ortholog_one2many
KNG1	ENSG00000113889	ENSMUSG00000022875	Kng1	ortholog_one2many			
KNG1	ENSG00000113889	ENSMUSG00000060459	Kng2	ortholog_one2many			
ZSCAN29	ENSG00000140265	ENSMUSG00000050619	Zscan29	ortholog_one2one	ENSDARG00000036855	plagx	ortholog_many2many
ZSCAN29	ENSG00000140265	ENSMUSG00000050619	Zscan29	ortholog_one2one	ENSDARG00000076657	plagl2	ortholog_many2many
ZSCAN29	ENSG00000140265	ENSMUSG00000050619	Zscan29	ortholog_one2one	ENSDARG00000078256	ovol1b	ortholog_many2many
ZSCAN29	ENSG00000140265	ENSMUSG00000050619	Zscan29	ortholog_one2one	ENSDARG00000076472	ovol1a	ortholog_many2many
TACC1	ENSG00000147526	ENSMUSG00000065954	Tacc1	ortholog_one2one	ENSDARG00000073753	tacc1	ortholog_one2one
RN7SL716P	ENSG00000263558						
NPIPB6	ENSG00000198156						
GDPD1	ENSG00000153982	ENSMUSG00000061666	Gdpd1	ortholog_one2one	ENSDARG00000017261	gdpd1	ortholog_one2one
RNU6-151P	ENSG00000201028						
INKA2	ENSG00000197852	ENSMUSG00000048458	Inka2	ortholog_one2one	ENSDARG00000073900	inka2	ortholog_one2one
SEMA3G	ENSG00000010319	ENSMUSG00000021904	Sema3g	ortholog_one2one	ENSDARG00000007560	sema3bl	ortholog_one2one
TUBGCP4	ENSG00000137822	ENSMUSG00000027263	Tubgcp4	ortholog_one2one	ENSDARG00000005374	tubgcp4	ortholog_one2one
CIITA	ENSG00000179583	ENSMUSG00000022504	Ciita	ortholog_one2one			
	ENSG00000251802						
TNNC1	ENSG00000114854	ENSMUSG00000091898	Tnnc1	ortholog_one2one	ENSDARG00000037539	tnnc1b	ortholog_one2one
DPY19L1	ENSG00000173852	ENSMUSG00000043067	Dpy19l1	ortholog_one2one	ENSDARG00000069995	dpy19l1l	ortholog_one2many
RN7SL523P	ENSG00000243976						
SLC25A47	ENSG00000140107	ENSMUSG00000048856	Slc25a47	ortholog_one2one	ENSDARG00000059923	slc25a47a	ortholog_one2many
SLC25A47	ENSG00000140107	ENSMUSG00000048856	Slc25a47	ortholog_one2one	ENSDARG00000102071	slc25a47b	ortholog_one2many
RAB7B	ENSG00000276600	ENSMUSG00000052688	Rab7b	ortholog_one2one			
NISCH	ENSG00000010322	ENSMUSG00000021910	Nisch	ortholog_one2one	ENSDARG00000043077	nisch	ortholog_one2one
YPEL2	ENSG00000175155	ENSMUSG00000018427	Ypel2	ortholog_one2one	ENSDARG00000087258	ypel2b	ortholog_one2one
WARS1	ENSG00000140105	ENSMUSG00000021266	Wars1	ortholog_one2one	ENSDARG00000104659	WARS1	ortholog_one2one
TSTD1	ENSG00000215845	ENSMUSG00000103711	Tstd1	ortholog_one2one	ENSDARG00000071567	TSTD1	ortholog_one2one
RNU4-13P	ENSG00000200889						
TNFSF13	ENSG00000161955	ENSMUSG00000089669	Tnfsf13	ortholog_one2one			
MIR548N	ENSG00000221669						
WNT2	ENSG00000105989	ENSMUSG00000010797	Wnt2	ortholog_one2one	ENSDARG00000041117	wnt2	ortholog_one2one
RN7SKP209	ENSG00000252697	ENSMUSG00002076444	Gm54353	ortholog_one2one			
USF1	ENSG00000158773	ENSMUSG00000026641	Usf1	ortholog_one2one	ENSDARG00000014463	usf1l	ortholog_one2many
USF1	ENSG00000158773	ENSMUSG00000026641	Usf1	ortholog_one2one	ENSDARG00000041689	usf1	ortholog_one2many
OAS3	ENSG00000111331	ENSMUSG00000032661	Oas3	ortholog_one2one			
S100Z	ENSG00000171643	ENSMUSG00000021679	S100z	ortholog_one2one	ENSDARG00000038729	s100z	ortholog_one2one
ASZ1	ENSG00000154438	ENSMUSG00000010796	Asz1	ortholog_one2one			
MIR206	ENSG00000207604	ENSMUSG00000065559	Mir206	ortholog_one2one	ENSDARG00000082396	dre-mir-206-1	ortholog_one2many
MIR206	ENSG00000207604	ENSMUSG00000065559	Mir206	ortholog_one2one	ENSDARG00000081661	MIR206	ortholog_one2many
MIR133B	ENSG00000199080	ENSMUSG00000065480	Mir133b	ortholog_one2one	ENSDARG00000083537	dre-mir-133b	ortholog_one2many
MIR133B	ENSG00000199080	ENSMUSG00000065480	Mir133b	ortholog_one2one	ENSDARG00000080081	dre-mir-133c	ortholog_one2many
RN7SL487P	ENSG00000243871						
IL17A	ENSG00000112115	ENSMUSG00000025929	Il17a	ortholog_one2one			
MCM3	ENSG00000112118	ENSMUSG00000041859	Mcm3	ortholog_one2one	ENSDARG00000024204	mcm3	ortholog_one2one
DNAH1	ENSG00000114841	ENSMUSG00000019027	Dnah1	ortholog_one2one	ENSDARG00000100115	dnah1	ortholog_one2one
HNRNPD	ENSG00000138668	ENSMUSG00000000568	Hnrnpd	ortholog_one2one	ENSDARG00000059246	hnrnpd	ortholog_one2one
CTTNBP2	ENSG00000077063	ENSMUSG00000000416	Cttnbp2	ortholog_one2one	ENSDARG00000040991	cttnbp2	ortholog_one2one
GPRC5C	ENSG00000170412	ENSMUSG00000051043	Gprc5c	ortholog_one2one	ENSDARG00000100862	gprc5c	ortholog_one2one
ARHGAP30	ENSG00000186517	ENSMUSG00000048865	Arhgap30	ortholog_one2one			
IL17F	ENSG00000112116	ENSMUSG00000041872	Il17f	ortholog_one2one	ENSDARG00000043933	il17a/f1	ortholog_one2many
IL17F	ENSG00000112116	ENSMUSG00000041872	Il17f	ortholog_one2one	ENSDARG00000041976	il17a/f3	ortholog_one2many
LONP1	ENSG00000196365	ENSMUSG00000041168	Lonp1	ortholog_one2one	ENSDARG00000102765	lonp1	ortholog_one2one
